288.150000000000	101325	1.22500000000000	340.294100000000
287.500000000000	100129.438600000	1.21330000000000	339.910000000000
286.850000000000	98945.3256000000	1.20170000000000	339.525600000000
286.200000000000	97772.5771000000	1.19010000000000	339.140700000000
285.550000000000	96611.1094000000	1.17860000000000	338.755300000000
284.900000000000	95460.8393000000	1.16730000000000	338.369600000000
284.250000000000	94321.6841000000	1.15600000000000	337.983300000000
283.600000000000	93193.5613000000	1.14480000000000	337.596700000000
282.950000000000	92076.3890000000	1.13360000000000	337.209600000000
282.300000000000	90970.0858000000	1.12260000000000	336.822000000000
281.650000000000	89874.5705000000	1.11160000000000	336.434000000000
281	88789.7625000000	1.10080000000000	336.045600000000
280.350000000000	87715.5816000000	1.09000000000000	335.656700000000
279.700000000000	86651.9479000000	1.07930000000000	335.267400000000
279.050000000000	85598.7819000000	1.06860000000000	334.877600000000
278.400000000000	84556.0048000000	1.05810000000000	334.487300000000
277.750000000000	83523.5380000000	1.04760000000000	334.096600000000
277.100000000000	82501.3031000000	1.03720000000000	333.705500000000
276.450000000000	81489.2226000000	1.02690000000000	333.313800000000
275.800000000000	80487.2191000000	1.01660000000000	332.921800000000
275.150000000000	79495.2155000000	1.00650000000000	332.529200000000
274.500000000000	78513.1354000000	0.996400000000000	332.136200000000
273.850000000000	77540.9027000000	0.986400000000000	331.742700000000
273.200000000000	76578.4417000000	0.976500000000000	331.348800000000
272.550000000000	75625.6770000000	0.966600000000000	330.954400000000
271.900000000000	74682.5337000000	0.956900000000000	330.559500000000
271.250000000000	73748.9373000000	0.947200000000000	330.164200000000
270.600000000000	72824.8137000000	0.937500000000000	329.768300000000
269.950000000000	71910.0892000000	0.928000000000000	329.372000000000
269.300000000000	71004.6905000000	0.918500000000000	328.975300000000
268.650000000000	70108.5447000000	0.909100000000000	328.578000000000
268	69221.5792000000	0.899800000000000	328.180300000000
267.350000000000	68343.7220000000	0.890500000000000	327.782000000000
266.700000000000	67474.9012000000	0.881400000000000	327.383300000000
266.050000000000	66615.0457000000	0.872300000000000	326.984100000000
265.400000000000	65764.0844000000	0.863200000000000	326.584500000000
264.750000000000	64921.9467000000	0.854300000000000	326.184300000000
264.100000000000	64088.5626000000	0.845400000000000	325.783600000000
263.450000000000	63263.8621000000	0.836600000000000	325.382500000000
262.800000000000	62447.7761000000	0.827800000000000	324.980800000000
262.150000000000	61640.2353000000	0.819100000000000	324.578700000000
261.500000000000	60841.1712000000	0.810500000000000	324.176000000000
260.850000000000	60050.5157000000	0.802000000000000	323.772900000000
260.200000000000	59268.2007000000	0.793500000000000	323.369200000000
259.550000000000	58494.1588000000	0.785100000000000	322.965100000000
258.900000000000	57728.3230000000	0.776800000000000	322.560400000000
258.250000000000	56970.6264000000	0.768500000000000	322.155300000000
257.600000000000	56221.0029000000	0.760300000000000	321.749600000000
256.950000000000	55479.3863000000	0.752200000000000	321.343400000000
256.300000000000	54745.7111000000	0.744100000000000	320.936700000000
255.650000000000	54019.9121000000	0.736100000000000	320.529500000000
